"","trans_date","Ticker","Representative","Transaction","Amount","fivedayrets","tendayrets","fifteendayrets","thirtydayrets","tradevol","marketreturnthirty","prev30days","prev30market"
"4589",2019-07-30,"ICUI","Gilbert Cisneros","Sale",1001,-0.0191529924801628,-0.0560313959086187,-0.0763145514012178,-0.0470496564076153,243900,0.0200080810162424,-0.328835515812298,-0.0128224620740093
"4590",2019-07-26,"ICUI","Josh Gottheimer","Sale",1001,0.0186630694642507,0.0149426500085474,-0.0343376723568937,-0.0253720652744299,2561400,0.0183724727231713,-0.332220064074533,0.00834313460798319
"4591",2020-03-31,"IDA","Gilbert Cisneros","Purchase",1001,-0.0492334187686356,-0.0249297325193172,-0.0445006049708646,-0.0504916608365049,417900,0.0667834901793265,-0.0616617216293552,-0.079013511156215
"4592",2021-02-16,"IDXX","Peter Meijer","Sale",1001,-0.0185534520784065,0.0138147165815867,-0.0502991617872591,0.0611221109038658,531100,0.0918130003410138,0.0269935788442766,0.0054779027357994
"4593",2020-10-09,"IDXX","Gilbert Cisneros","Sale",1001,0.007528658702463,0.118242614774572,0.0841731257572622,0.0961093916155544,237100,0.0672844916200606,0.121792833314167,0.0107680285793164
"4594",2020-08-11,"IDXX","Gilbert Cisneros","Sale",1001,0.027428939985142,-0.043166394871084,-0.0298986000459593,0.00969471664251365,386400,-0.0204909122559987,0.135704415958805,0.0874931258477383
"4595",2020-06-10,"IDXX","Gilbert Cisneros","Sale",1001,0.00753761782454387,0.0257255117597395,0.0398241872512179,0.207574196908211,497000,0.0627472953807713,0.0943061909110894,0.068630396680486
"4596",2020-04-09,"IDXX","Gilbert Cisneros","Purchase",1001,0.017231072229432,0.0576980504568485,0.0666492441192235,0.156497063935869,521300,0.1118275690803,0.0499686479872783,-0.0287693631581752
"4597",2020-04-09,"IDXX","Gilbert Cisneros","Purchase",1001,0.017231072229432,0.0576980504568485,0.0666492441192235,0.156497063935869,521300,0.1118275690803,0.0499686479872783,-0.0287693631581752
"4598",2019-06-03,"IDXX","Gilbert Cisneros","Sale",1001,0.00589499108002745,0.02702806233491,0.0474936895762503,0.045714025486749,342200,0.021465129980293,0.0708273608300112,-0.00501964935551591
"4599",2019-02-27,"IDXX","Gilbert Cisneros","Purchase",1001,0.0598630962768214,0.0681167108408181,0.0920036748458335,0.0903529684402924,417900,0.0486222484623271,0.00131261061710175,0.0558541205160263
"4600",2019-02-26,"IDXX","Gilbert Cisneros","Purchase",1001,0.0598630962768214,0.0681167108408181,0.0920036748458335,0.0903529684402924,417900,0.0486222484623271,0.00131261061710175,0.0558541205160263
"4601",2021-03-29,"IDXX","Tommy Tuberville","Purchase",1001,0.0296553138482016,0.0785390487153672,0.0192285428899734,0.0739931130344214,406400,0.0112372399858529,-0.0394484673441922,0.0614507516547018
"4602",2019-03-25,"IEX","Van Taylor","Sale",1001,-0.00762322497756784,-0.00775035626229637,-0.0047645517502225,-0.0233726806236552,203900,-0.0108468258125001,0.0868603004413495,0.0356423421060936
"4603",2021-03-29,"IEX","Tommy Tuberville","Purchase",1001,0.0273852807513069,0.0445645360486244,0.0498752485886877,0.0255149610280097,508600,0.0112372399858529,0.0831873282121198,0.0614507516547018
"4604",2021-03-29,"IEX","Tommy Tuberville","Purchase",1001,0.0273852807513069,0.0445645360486244,0.0498752485886877,0.0255149610280097,508600,0.0112372399858529,0.0831873282121198,0.0614507516547018
"4605",2021-12-28,"IFF","Robert Scott","Sale",1001,-0.0463875124141346,-0.0884647485368157,-0.0873016533305513,NA,1030100,-0.0900410231223427,-0.0014849358710618,0.0124159938632304
"4606",2021-04-09,"IFF","Sara Jacobs","Sale",15001,0.0115095980636348,0.0282124499633463,-0.0269492025267518,0.00357914992682606,574800,0.0229529906938026,0.0591971751179303,0.0605748721856367
"4607",2021-01-27,"IFF","Alan Lowenthal","Purchase",15001,0.0175555103637499,0.00781880677440583,-0.0345208452483557,0.0341616785121663,8140000,-9.20394003828262e-05,0.24114263088994,0.0467210044014106
"4608",2020-10-16,"IFF","Robert Wittman","Purchase",1001,0.0352918754145992,0.0764984492933378,0.107945678324932,0.109917217408197,2477000,0.121389918612698,-0.17826965630452,-0.0338089793022841
"4609",2020-07-28,"IFF","Greg Gianforte","Sale",100001,-0.021310474319999,-0.0192353787132616,-0.00438976849333605,-0.0672352434474761,2052600,-0.0290279002284693,0.0279784239023331,0.0918532286746316
"4610",2020-02-28,"IFF","Dean Phillips","Sale",1001,0.0748448563325168,0.154766909564676,-0.00017652676334623,0.275132912522038,2699300,0.143551709381463,-0.259977774296563,-0.242182450276129
"4611",2019-11-29,"IFF","Robert Wittman","Purchase",1001,-0.0836554151934212,-0.0482312056263564,-0.0618343776789553,0.0123848962062774,1111500,0.0339806031393717,0.0914694282677901,0.0399767777680837
"4612",2019-11-22,"IFF","Dean Phillips","Purchase",1001,-0.050574690672779,-0.12999925911969,-0.0963666179938073,-0.0434287964595432,803100,0.0652332567005069,0.181219676575619,0.0375800165245697
"4613",2018-08-29,"IFF","Carlos Curbelo","Purchase",1001,0.0859318860013172,0.0820733326544056,0.100708006809268,0.103234970687391,1035600,-0.0509714557874247,-0.0233218890917123,0.0304323813664551
"4614",2018-07-27,"IFF","Greg Gianforte","Purchase",50001,-0.0210485827268235,-0.026924583786861,-0.0339901854575787,0.0501803710541513,535700,0.0266646955474015,0.0920238356354053,0.0570264079418623
"4615",2020-03-18,"IHG","Greg Gianforte","Purchase",1001,-0.0208778637780372,-0.0196916242139206,0.0139976268565776,-0.0922895329874479,794400,0.0910821074076642,-0.340169046021148,-0.233125322126023
"4616",2019-05-28,"IHG","Mikie Sherrill","Sale",1001,-0.000893717140923012,-0.0090842408736751,0.00282931495334204,0.0460163163926535,63400,0.0463801371390931,0.0202066554034053,-0.0194731475504085
"4617",2020-03-13,"IHRT","Richard Blumenthal","Purchase",100001,-0.267643142476698,0.0239680426098536,-0.0226364846870839,-0.0679094540612516,781400,0.113962736068064,-0.575706238660665,-0.221746110717886
"4618",2020-03-12,"IHRT","Richard Blumenthal","Purchase",100001,-0.200504413619168,-0.176544766708701,-0.117276166456494,-0.117276166456494,1067400,0.16385378352075,-0.549687703027388,-0.262732466979376
"4619",2020-03-09,"IHRT","Richard Blumenthal","Purchase",100001,-0.189578713968958,-0.366962305986696,-0.190687361419069,-0.266075388026607,507100,0.163888740470913,-0.490107434137511,-0.269909216711958
"4620",2019-09-13,"IHRT","Richard Blumenthal","Purchase",250001,0.0622435020519836,0.00820793433652534,-0.00820793433652522,0.0123119015047881,118300,0.0361227459426114,0.0861812778603268,0.0482362931327336
"4621",2019-09-12,"IHRT","Richard Blumenthal","Purchase",15001,0.0227272727272727,-0.0280748663101605,-0.0407754010695188,-0.0100267379679144,635100,0.0307919300999187,0.141984732824427,0.0200080810162424
"4622",2018-07-26,"IIN","Tina Smith","Sale",100001,-0.0154798766402439,0.0239938707118845,0.093653315592982,-0.0286377408246978,247000,0.0255625328944831,0.502325534883721,0.0494443343454734
"4623",2019-11-05,"IIVI","Bob Gibbs","Purchase",1001,-0.00423582774444042,-0.0285915990116484,0.0363572537945642,0.246734909989411,3406800,0.0435037676570662,-0.128575769214135,0.0623521883388281
"4624",2021-12-01,"ILMN","Kathy Manning","Purchase",1001,-0.0179098657033249,-0.0220767091713246,-0.0478803244489838,-0.160515604320674,1429400,-0.0663733523419362,-0.0729846062279638,0.00442596075255164
"4625",2021-10-26,"ILMN","Kathy Manning","Purchase",1001,-0.0577850499887995,-0.0622358134060638,-0.0916256567740306,-0.0564921239132848,846600,-0.0111598385315592,-0.0549837744132456,0.0582003011344401
"4626",2021-09-17,"ILMN","Donald Beyer","Sale",1001,-0.00384605176817832,0.00613895390173891,0.0147185775024745,-0.0504178441267908,915000,0.079332978429919,-0.205636401724498,-0.0210737024270159
"4627",2021-08-25,"ILMN","Kathy Manning","Purchase",1001,-0.0277266070970641,-0.0582475562644542,-0.111448029175107,-0.103043447673044,709800,-8.8473310801418e-05,-0.0607515928312427,0.0220993565134375
"4628",2021-05-06,"ILMN","Donald Beyer","Sale",1001,0.0277720556387329,0.0688477250044413,0.123149443128796,0.224790375224805,801900,0.0411039017580412,-0.0686530018190434,0.0132280145953187
"4629",2021-02-24,"ILMN","Kathy Manning","Sale",1001,0.0465749007100322,0.0388415122053154,-0.079578893363477,0.00616175745254299,965400,0.0768893301241846,-0.04783851543943,0.00520829013184576
"4630",2020-11-17,"ILMN","Donald Beyer","Purchase",1001,0.0250643210511974,0.0546748795199483,0.109529208105871,0.109768539328451,2119200,0.0363390871631326,0.0407146410784212,0.0687293646659071
"4631",2020-11-06,"ILMN","Josh Gottheimer","Sale",1001,0.0296379083222673,0.171967574800517,0.164210880309184,0.245672852682988,1078800,0.0372387000209347,-0.0897514502035081,0.0433843262521569
"4632",2020-08-27,"ILMN","Donald Beyer","Sale",1001,-0.0706916397694524,-0.213256484149856,-0.109279576368876,-0.0840057463976945,684200,0.0107680285793164,-0.0996834925642535,0.0560892927347623
"4633",2020-07-14,"ILMN","Donald Beyer","Sale",1001,0.021431113386424,-0.114706088186448,-0.0761507057496779,-0.0996834925642535,591200,0.0560892927347623,0.106161985888511,0.04951749292943
"4634",2020-05-01,"ILMN","Donald Beyer","Sale",1001,0.0818292325406123,0.124028605344704,0.0963497196925516,0.114833270839137,907100,0.0548816999123576,0.259416678369921,0.154624569925116
"4635",2020-04-27,"ILMN","Donald Beyer","Sale",1001,0.0653086636097153,0.131457069126061,0.11435241913304,0.116280564128026,1471600,0.0627882993232927,0.164066086939409,0.0926922978256886
"4636",2020-04-27,"ILMN","Donald Beyer","Sale",1001,0.0653086636097153,0.131457069126061,0.11435241913304,0.116280564128026,1471600,0.0627882993232927,0.164066086939409,0.0926922978256886
"4637",2020-02-14,"ILMN","Donald Beyer","Purchase",1001,0.0329355951813801,-0.121730001195129,-0.0890955389835434,0.0895095337688716,2678200,-0.0651915192133808,-0.170791845682207,-0.101866987716859
"4638",2020-01-27,"ILMN","Donald Beyer","Purchase",1001,0.0244816967555979,-0.113713877910917,-0.0588516436812998,-0.0643070992372718,1871800,-0.221746110717886,-0.106235187439728,0.0490983146767803
"4639",2020-01-10,"ILMN","Donald Beyer","Purchase",1001,-0.0653351431913962,-0.0621496183487988,-0.0445973477963637,-0.145801532570655,859100,-0.111418354139019,-0.0207442800473845,0.0324672236382595
"4640",2019-12-23,"ILMN","Donald Beyer","Purchase",1001,-0.0258219212345143,-0.0448894761824959,-0.133084274361908,-0.159832665992241,879700,-0.0149052000886661,0.0547552072555961,0.0450147632837785
"4641",2019-12-18,"ILMN","John Larson","Sale",1001,0.0232416085626912,-0.00318045565749236,-0.0226911712538226,-0.0858715198776759,813900,0.0375431067485537,0.0662927124863688,0.0435037676570662
"4642",2019-12-10,"ILMN","Donald Beyer","Purchase",1001,-0.0253062393903317,-0.00265278853774431,-0.0284062096755852,-0.122775651219877,364100,0.0323666715642899,0.137254203389831,0.044175390607172
"4643",2019-11-25,"ILMN","Donald Beyer","Purchase",1001,-0.0106747108908379,0.0261515505832779,0.000183513793457379,-0.0225118216032799,789600,0.0520188059324838,0.0752483199055995,0.0306308770716808
"4644",2019-11-19,"ILMN","Donald Beyer","Purchase",1001,0.0122921664170288,0.00148624020346699,0.0387651762121397,0.00925779481296152,662800,0.0722908675618299,0.0291240938680599,0.0287622328763919
"4645",2019-09-11,"ILMN","Josh Gottheimer","Sale",1001,0.002506062051294,-0.0234354308569338,0.0571999934204823,0.0189311704786346,1330600,0.0364120594052513,0.0170145452505965,0.0291047103153748
"4646",2019-01-11,"ILMN","Susan Davis","Purchase",15001,-0.0230811462790881,-0.0115058331498221,0.0506813728961679,0.0611443146134949,1262000,0.0558541205160263,-0.146147507123597,-0.00272341726729497
"4647",2018-10-24,"ILMN","Josh Gottheimer","Purchase",1001,-0.0424199400373323,-0.0695687602778695,-0.0072499718987179,-0.0639847597958555,801000,-0.0844864507726661,-0.0952127983251919,-0.0620202477738796
"4648",2017-07-24,"ILMN","Josh Gottheimer","Sale",1001,-0.0186731591585794,-0.0144223773370661,-0.00845098421916424,0.0277313646691395,711100,0.0134630893322294,0.092431876236563,0.0146981648745321
"4649",2020-03-04,"ILMN","Sheldon Whitehouse","Sale",1001,0.125885890456367,0.209780302307324,0.243090101060642,0.40613934723023,1701200,0.162233789700178,-0.230564766292018,-0.221528999876655
"4650",2018-12-28,"ILMN","Sheldon Whitehouse","Purchase",1001,0.014806621111624,-0.0465590156986595,-0.057889658358303,0.0333233127221946,712400,0.0812239429526866,-0.105105693076822,-0.0587435371180017
"4651",2022-01-27,"ILPT","Virginia Foxx","Sale",50001,-0.00531448184233829,NA,NA,NA,656100,-0.0146102872415274,-0.0848255648344751,-0.0416120672165674
"4652",2021-11-19,"ILPT","Virginia Foxx","Purchase",1001,-0.00787742173967898,0.0201312431534124,0.0507658632833947,0.0743982172966307,583900,0.0187345695230632,-0.183375738661024,0.0090186164010102
"4653",2021-09-10,"ILPT","Virginia Foxx","Purchase",15001,-0.0234435411833227,0.0222905568615663,0.0634127965126061,0.100411329296764,173400,0.0519400132252337,-0.0345083743020621,0.00147888730875678
"4654",2021-02-18,"ILPT","Virginia Foxx","Purchase",15001,0.0628757189190201,0.0795194147080085,0.0466944913511629,0.143781856758306,328700,0.0918130003410138,-0.0177309963354425,0.0054779027357994
"4655",2019-01-28,"ILPT","Greg Gianforte","Sale",15001,-0.0235402727779223,-0.0556811231203778,-0.0959711242608413,-0.0760524319102918,125700,0.0226695355090876,0.141587366612225,0.0982028926246552
"4656",2020-12-22,"INCY","Gilbert Cisneros","Sale",1001,0.0220988110350202,0.0870626956003544,-0.00333151571355306,-0.112493111188458,1405600,0.019115135234729,0.106401328251644,0.0632269056644368
"4657",2020-09-16,"INCY","Gilbert Cisneros","Purchase",1001,0.0133821114034083,0.110374036371955,0.0215028937435662,-0.0498684662015328,1136900,0.0629776492747205,-0.103098099001905,-0.0137552207834891
"4658",2018-11-12,"INCY","Shelley Capito","Sale",1001,-0.0248549627963994,0.00714386048090909,-0.0660812898919099,0.111028423544324,1284400,-0.0320300035040062,0.0831856050811803,-0.0249456032729221
"4659",2017-09-08,"INCY","Shelley Capito","Purchase",1001,-0.0166015119530245,-0.0128639979261888,-0.0201651450630558,-0.074228603018811,1798900,0.0316923925834383,-0.115544270978717,0.0107436794306943
"4660",2017-10-12,"INFI","Roger Marshall","Purchase",1001,0.0542986425339367,0.104072398190045,-0.0452488687782806,-0.226244343891403,916600,0.0234087569483927,0.841666666666667,0.029100935550062
"4661",2021-12-31,"INFO","Kathy Manning","Sale",15001,-0.0424839276415541,-0.0663749129766205,-0.0480301709531018,NA,2064300,-0.0611908180793054,-0.02305789373117,0.0323484269446783
"4662",2021-05-19,"INFO","Kathy Manning","Sale",1001,0.0246224495254195,0.0534769899645642,0.0744445652578378,0.0801192338283352,2162300,0.0409943180934071,0.00639842557892112,0.00931488189055751
"4663",2021-03-25,"INFO","Kathy Manning","Sale",1001,0.0310076820724821,0.0585926253592424,0.0594985842181486,0.0340234221635576,2325900,0.00875751551590542,0.110328752489256,0.0511623030048696
"4664",2021-03-16,"INFO","Kathy Manning","Sale",1001,0.0249716940534144,0.0567536904759158,0.0850274765269141,0.0496102693918101,2266100,0.0263960259960325,0.0409237456642717,0.00660123745905139
"4665",2021-02-11,"INFO","Kathy Manning","Sale",1001,-0.0123935253779872,0.045037179305818,0.0563239809294378,0.124820273974831,2410300,0.0782013898265177,0.0438204152260526,0.00740561440941678
"4666",2021-02-02,"INFO","Kathy Manning","Sale",15001,-0.0213633804137312,-0.0392915531093606,0.00848097310114659,0.0389693983341202,1914500,0.0105714387180491,0.0270518134426809,0.0623350444135042
"4667",2021-01-08,"INFO","Susie Lee","Sale",1001,0.0109358359830856,0.0231792383635157,0.0652872457054481,0.067118154379346,2668200,0.00520829013184576,-0.0295778528419649,0.0497002400390936
"4668",2020-12-08,"INFO","Susie Lee","Sale",1001,0.0189937855205526,0.0461609016127473,-0.0341890718869606,0.0306235294382842,4677800,0.0541242189210303,-0.0469554848871544,0.0385185213350232
"4669",2020-09-23,"INFO","Dean Phillips","Purchase",1001,0.0314115346312258,0.0524817016305177,0.0508014534744108,0.195544786095252,2120200,0.0739548583131331,-0.0555488581077977,-0.0204909122559987
"4670",2020-06-05,"INFO","Susie Lee","Sale",1001,0.0178596124337671,0.058322776301577,0.0553928835257547,0.128796023154233,2058100,0.0500041807955576,0.0990648261410381,0.0937081516452054
"4671",2020-03-18,"INFO","Gilbert Cisneros","Purchase",1001,0.0595000127029293,0.0838331512580135,0.0578332528814478,0.106455323797668,3810200,0.0910821074076642,-0.252708956139155,-0.233125322126023
"4672",2019-12-09,"INFO","Greg Gianforte","Sale",250001,0.00878482894657351,0.0407293435562885,0.0392651873253684,0.0726684768832089,300100,0.0323666715642899,0.0904206636241482,0.044175390607172
"4673",2019-10-11,"INFO","Greg Gianforte","Sale",15001,0.00790551650215177,-0.00301871159997713,0.0091992228598361,0.045134263076364,1118000,0.0375800165245697,0.0606799992454166,0.00119632516631518
"4674",2019-09-12,"INFO","Susie Lee","Sale",1001,-0.00890712490354695,0.0215880870792333,0.0457425796763979,0.0471012152110235,3410200,0.0307919300999187,0.0215918606962866,0.0200080810162424
"4675",2019-03-28,"INFO","Alan Lowenthal","Sale",1001,0.0054673880719136,0.022052032410415,0.0293420316515041,0.0701657787000523,1055600,-0.00761932158062217,0.0348924984958192,0.030172895220639
"4676",2019-03-28,"INFO","Alan Lowenthal","Sale",1001,0.0054673880719136,0.022052032410415,0.0293420316515041,0.0701657787000523,1055600,-0.00761932158062217,0.0348924984958192,0.030172895220639
"4677",2019-03-28,"INFO","Alan Lowenthal","Sale",266.92,0.0054673880719136,0.022052032410415,0.0293420316515041,0.0701657787000523,1055600,-0.00761932158062217,0.0348924984958192,0.030172895220639
"4678",2019-03-27,"INFO","Alan Lowenthal","Sale",1001,0.00437228683622082,0.0255053466839377,0.0431771859481473,0.0644924924419035,1487700,-0.0108468258125001,0.0358559300072929,0.0356423421060936
"4679",2019-03-27,"INFO","Alan Lowenthal","Sale",368.78,0.00437228683622082,0.0255053466839377,0.0431771859481473,0.0644924924419035,1487700,-0.0108468258125001,0.0358559300072929,0.0356423421060936
"4680",2019-03-27,"INFO","Alan Lowenthal","Sale",1001,0.00437228683622082,0.0255053466839377,0.0431771859481473,0.0644924924419035,1487700,-0.0108468258125001,0.0358559300072929,0.0356423421060936
"4681",2019-03-25,"INFO","Van Taylor","Sale",1001,0.00437228683622082,0.0255053466839377,0.0431771859481473,0.0644924924419035,1487700,-0.0108468258125001,0.0358559300072929,0.0356423421060936
"4682",2019-01-29,"INFO","Susie Lee","Sale",1001,-0.00506086746580248,-0.00337406435274035,-0.00843485546410672,0.0086223628704869,1940600,0.0226695355090876,0.112153397464281,0.0982028926246552
"4683",2018-11-14,"INFO","Alan Lowenthal","Sale",1001,0.0302137333262471,-0.0137336059661676,-0.0498332874460893,-0.0233472100622136,1828100,-0.0320300035040062,-0.00894411627757075,-0.0249456032729221
"4684",2018-11-14,"INFO","Alan Lowenthal","Sale",1001,0.0302137333262471,-0.0137336059661676,-0.0498332874460893,-0.0233472100622136,1828100,-0.0320300035040062,-0.00894411627757075,-0.0249456032729221
"4685",2018-11-13,"INFO","Alan Lowenthal","Sale",1001,0.0302137333262471,-0.0137336059661676,-0.0498332874460893,-0.0233472100622136,1828100,-0.0320300035040062,-0.00894411627757075,-0.0249456032729221
"4686",2018-11-13,"INFO","Alan Lowenthal","Sale",1001,0.0302137333262471,-0.0137336059661676,-0.0498332874460893,-0.0233472100622136,1828100,-0.0320300035040062,-0.00894411627757075,-0.0249456032729221
"4687",2018-11-12,"INFO","Alan Lowenthal","Sale",1001,0.0302137333262471,-0.0137336059661676,-0.0498332874460893,-0.0233472100622136,1828100,-0.0320300035040062,-0.00894411627757075,-0.0249456032729221
"4688",2018-11-12,"INFO","Alan Lowenthal","Sale",1001,0.0302137333262471,-0.0137336059661676,-0.0498332874460893,-0.0233472100622136,1828100,-0.0320300035040062,-0.00894411627757075,-0.0249456032729221
"4689",2018-11-12,"INFO","Alan Lowenthal","Sale",1001,0.0302137333262471,-0.0137336059661676,-0.0498332874460893,-0.0233472100622136,1828100,-0.0320300035040062,-0.00894411627757075,-0.0249456032729221
"4690",2018-11-12,"INFO","Alan Lowenthal","Sale",1001,0.0302137333262471,-0.0137336059661676,-0.0498332874460893,-0.0233472100622136,1828100,-0.0320300035040062,-0.00894411627757075,-0.0249456032729221
"4691",2018-11-12,"INFO","Alan Lowenthal","Sale",1001,0.0302137333262471,-0.0137336059661676,-0.0498332874460893,-0.0233472100622136,1828100,-0.0320300035040062,-0.00894411627757075,-0.0249456032729221
"4692",2018-06-26,"INFO","Alan Lowenthal","Purchase",616.2,0.0045444957903289,0.0251844793697933,0.0121187068643247,0.0176102490120045,1964500,0.031650834300756,0.0694613205814425,0.0312878401300443
"4693",2018-06-20,"INFO","Alan Lowenthal","Purchase",616.2,0.0196950299436132,0.0243290297146113,0.045375518388709,0.0339834974125373,1264000,0.0387547442241645,0.0036822826935734,-0.0072411147151269
"4694",2019-05-29,"INFY","David Perdue","Sale",1001,0.00566496955689821,-0.00368997702668739,0.00660052357782148,0.0720855454133515,6582600,0.0463801371390931,0.00837215724467244,-0.0194731475504085
"4695",2019-05-22,"INFY","David Perdue","Sale",1001,0.0245746760856007,0.0303788604343944,0.020794019068719,0.101307436670751,8956200,0.0646209251008936,0.0124402988299048,-0.0360044814919446
"4696",2019-02-25,"INFY","David Perdue","Sale",1001,0.0361214915922179,0.028516950949576,0.0627375367621272,0.00570332902165038,9129600,0.0486222484623271,0,0.0558541205160263
"4697",2017-06-22,"INFY","David Perdue","Purchase",1001,0.0414995492739481,0.03882218345498,0.0435076115461686,0.0662652968233859,10786200,0.00840751530241723,0.00707235026229269,0.00472397593768825
"4698",2017-06-20,"INFY","David Perdue","Purchase",1001,0.0468542809118844,0.0294514789045803,0.0649263864659362,0.0475235844586321,10577800,0.0146226032993162,0.00774160286003656,0.0160900989457891
"4699",2020-11-13,"ING","Greg Gianforte","Sale",1001,0.00908165641959924,-0.0141272338022416,-0.0242180695098956,-0.0131180545141869,6195600,0.0468255092333696,0.365013788501975,0.0404108107536807
"4700",2020-03-18,"ING","Greg Gianforte","Purchase",1001,0.0970873428764911,-0.00970885707836278,-0.0155340485346669,-0.00194193513662422,10772900,0.0910821074076642,-0.542222139363236,-0.233125322126023
"4701",2019-01-02,"ING","John Rutherford","Sale",1001,0.0465517365096892,0.0198276920355858,0.0517241947742484,0.133620707209694,2852200,0.059503975902766,-0.0553746387821974,-0.055336801042727
"4702",2018-12-21,"ING","Greg Gianforte","Sale",15001,-0.00087563138538671,0.0429071198385766,0.062171601294398,0.0866899695587586,4144700,0.0778702607015134,-0.0639344192768028,-0.0284988742864617
"4703",2017-07-11,"ING","John Rutherford","Purchase",1001,0.0311476208993986,0.0245903064491291,0.0061185111419495,-0.0260684463613804,2054500,-0.00467873892262927,0.0676777302046447,0.0196510202572082
"4704",2018-11-20,"INGN","Lamar Smith","Purchase",1001,-0.0497980839977981,-0.163532551002472,-0.144658056210363,0.0456191872737264,324200,-0.0108701648699141,-0.292291017047244,-0.0202548102130038
"4705",2019-03-25,"INGR","Van Taylor","Sale",1001,-0.00571489829306682,0.00275165688962953,0.00275165688962953,-0.136204732833287,490600,-0.0108468258125001,0.0220785555101215,0.0356423421060936
"4706",2020-02-24,"INMD","Tom Rice","Sale",1001,-0.461203770848441,-0.253807106598985,-0.220449601160261,-0.188905003625816,1803800,-0.0287693631581752,-0.371754014954259,-0.111418354139019
"4707",2020-02-24,"INMD","Tom Rice","Sale",1001,-0.461203770848441,-0.253807106598985,-0.220449601160261,-0.188905003625816,1803800,-0.0287693631581752,-0.371754014954259,-0.111418354139019
"4708",2019-11-15,"INMD","Tom Rice","Purchase",1001,-0.202598828696925,-0.287152269399707,-0.18685944363104,-0.181185907759883,2759600,0.0426492660806639,1.17256461232604,0.0548350983664765
"4709",2020-09-08,"INO","Chris Jacobs","Sale",1001,-0.333922261484099,-0.269140164899882,-0.244994110718492,-0.39811542991755,26992100,0.016163085955329,-0.105845181674565,-0.0133611975073352
"4710",2020-01-06,"INST","Tom Malinowski","Sale",15001,0,0,0,0,2949700,-0.106199269248973,0,0.0604536028385854
"4711",2019-04-18,"INST","Tom Malinowski","Sale",15001,0,0,0,0,2949700,-0.010975735522608,0,0.032182756228998
"4712",2019-04-16,"INST","Tom Malinowski","Sale",15001,0,0,0,0,2949700,-0.0224011529018002,0,0.0398491105886809
"4713",2021-12-28,"INTC","Robert Scott","Sale",1001,-0.0409587300996862,-0.0754784931388645,-0.11446969249693,NA,39795200,-0.0900410231223427,0.11819995639837,0.0124159938632304
"4714",2021-12-08,"INTC","Lois Frankel","Sale",1001,0.0208784841922021,0.0610596235550873,0.0978924636413674,-0.0490448005213812,31956300,-0.0369502132049834,-0.0151308990150522,-0.0111598385315592
"4715",2021-12-03,"INTC","Lois Frankel","Sale",1001,0.00944317896993607,0.0131811568409645,0.0513475433517419,-0.0395436489324645,33132300,-0.0327973747465972,0.0157468606281408,0.00173800593186857
"4716",2021-11-26,"INTC","Kevin Hern","Purchase",15001,0.00693351954832222,0.0164421729842446,0.020206068197913,0.0289223604618163,31694200,-0.0551308104531366,0.0614125582251976,0.0254345680108261
"4717",2021-09-16,"INTC","Katherine Clark","Sale",1001,0.00916058830712885,-0.0229949949348427,0.0351467632330009,-0.0444383859069846,20514300,0.0658911889476579,0.0151831900479802,-0.0199232287742102
"4718",2021-09-02,"INTC","Kevin Hern","Purchase",50001,-0.029390415182557,-0.0295718585194797,-0.0206821658337244,-0.131168401579369,18796200,0.0158412698709915,0.0262336532590057,0.0130111559126627
"4719",2021-07-19,"INTC","Marjorie Greene","Purchase",1001,0.00426416229549309,-0.0190085625729939,0.00184391663451344,0.0262336532590057,16375900,0.0130111559126627,-0.0323966182851954,0.0469514132463138
"4720",2021-06-22,"INTC","John Curtis","Sale",1001,0.0100071167737419,0.00482485433315682,-0.0516440754692631,-0.0613090951083687,14857400,0.00966931645712954,-0.0175561675374393,0.0383793582358978
"4721",2021-02-16,"INTC","Peter Meijer","Sale",15001,0.0392321081052318,0.0981636202026464,0.0357262302191201,0.085475851906627,28740400,0.0918130003410138,0.0392065067989802,0.0054779027357994
"4722",2021-01-15,"INTC","Kathy Manning","Sale",1001,0.0499047337220595,0.108646992738639,0.0846886001603917,0.149642118017711,26926600,0.0500415618612118,0.108959392284125,0.0196397859411763
"4723",2021-01-15,"INTC","Kathy Manning","Sale",15001,0.0499047337220595,0.108646992738639,0.0846886001603917,0.149642118017711,26926600,0.0500415618612118,0.108959392284125,0.0196397859411763
"4724",2020-12-22,"INTC","Gilbert Cisneros","Sale",1001,0.13527501883034,0.0856486872103215,0.0636137380756614,0.170310513478863,32092300,0.019115135234729,0.133087196129853,0.0632269056644368
"4725",2020-12-18,"INTC","Dean Phillips","Purchase",1001,0.0376485451616564,0.167505640070326,0.111536187639004,0.252776818506045,46102500,0.0623350444135042,0.10230795814696,0.0372387000209347
"4726",2020-11-20,"INTC","Joe Morelle","Sale",1001,-0.0143166660990092,-0.00666808986504341,-0.0768778920120862,0.137281776248887,50261200,0.0360512779938167,-0.0399836511863838,0.0672844916200606
"4727",2020-11-05,"INTC","Katherine Clark","Purchase",1001,0.032506089911015,0.0959807529545567,0.099714495226757,0.0942236590360943,31118000,0.040598093885535,-0.107238439772038,0.0739548583131331
"4728",2020-11-05,"INTC","Katherine Clark","Purchase",1001,0.032506089911015,0.0959807529545567,0.099714495226757,0.0942236590360943,31118000,0.040598093885535,-0.107238439772038,0.0739548583131331
