"","report_date","trans_date","Ticker","Representative","Transaction","Amount","House","Range","report_lag","overdue","DNR","first_name","last_name","party"
"1243",2016-05-23,2016-04-12,"AMZN","Sheldon Whitehouse","Purchase",15001,"Senate","$15,001 - $50,000",41,0,0,"Sheldon","Whitehouse","D"
"1244",2018-10-13,2018-09-20,"AN","Tom Rooney","Sale",15001,"Representatives","$15,001-$50,000",23,0,0,"Tom","Rooney","R"
"1245",2020-09-11,2020-08-10,"ANET","Dean Phillips","Purchase",1001,"Representatives","$1,001-$15,000",32,0,0,"Dean","Phillips","D"
"1246",2020-09-20,2020-08-07,"ANET","Josh Gottheimer","Sale",1001,"Representatives","$1,001-$15,000",44,0,0,"Josh","Gottheimer","D"
"1247",2020-05-13,2020-04-13,"ANET","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",30,0,0,"Josh","Gottheimer","D"
"1248",2020-05-13,2020-04-13,"ANET","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",30,0,0,"Josh","Gottheimer","D"
"1249",2019-12-11,2019-11-22,"ANET","Dean Phillips","Sale",1001,"Representatives","$1,001-$15,000",19,0,0,"Dean","Phillips","D"
"1250",2019-10-11,2019-09-11,"ANET","Dean Phillips","Purchase",1001,"Representatives","$1,001-$15,000",30,0,0,"Dean","Phillips","D"
"1251",2019-10-21,2019-09-11,"ANET","Susie Lee","Purchase",1001,"Representatives","$1,001-$15,000",40,0,0,"Susie","Lee","D"
"1252",2018-12-13,2018-11-01,"ANET","Lamar Smith","Purchase",1001,"Representatives","$1,001-$15,000",42,0,0,"Lamar","Smith","R"
"1253",2018-09-25,2018-08-28,"ANET","Carlos Curbelo","Purchase",1001,"Representatives","$1,001-$15,000",28,0,0,"Carlos","Curbelo","R"
"1254",2021-03-05,2020-03-02,"ANIK","Tom Malinowski","Purchase",1001,"Representatives","$1,001-$15,000",368,323,0,"Tom","Malinowski","D"
"1255",2021-08-26,2020-02-28,"ANIK","Tom Malinowski","Purchase",1001,"Representatives","$1,001-$15,000",545,500,0,"Tom","Malinowski","D"
"1256",2021-08-26,2020-02-27,"ANIK","Tom Malinowski","Purchase",1001,"Representatives","$1,001-$15,000",546,501,0,"Tom","Malinowski","D"
"1257",2021-08-26,2020-01-28,"ANIK","Tom Malinowski","Sale",1001,"Representatives","$1,001-$15,000",576,531,0,"Tom","Malinowski","D"
"1258",2021-08-26,2019-10-29,"ANIK","Tom Malinowski","Sale",1001,"Representatives","$1,001-$15,000",667,622,0,"Tom","Malinowski","D"
"1259",2021-08-26,2019-08-01,"ANIK","Tom Malinowski","Purchase",50001,"Representatives","$50,001-$100,000",756,711,0,"Tom","Malinowski","D"
"1260",2021-08-26,2019-07-29,"ANIK","Tom Malinowski","Sale",1001,"Representatives","$1,001-$15,000",759,714,0,"Tom","Malinowski","D"
"1261",2020-11-09,2020-10-13,"ANSS","Greg Gianforte","Sale",15001,"Representatives","$15,001-$50,000",27,0,0,"Greg","Gianforte","R"
"1262",2019-01-11,2018-12-07,"ANSS","Tom MacArthur","Sale",15001,"Representatives","$15,001-$50,000",35,0,0,"Tom","MacArthur","R"
"1263",2018-07-10,2018-06-07,"ANSS","Tom MacArthur","Purchase",15001,"Representatives","$15,001-$50,000",33,0,0,"Tom","MacArthur","R"
"1264",2022-02-02,2022-01-14,"ANTM","John Curtis","Purchase",1001,"Representatives","$1,001-$15,000",19,0,0,"John","Curtis","R"
"1265",2022-01-14,2021-12-27,"ANTM","David McKinley","Sale",50001,"Representatives","$50,001-$100,000",18,0,0,"David","McKinley","R"
"1266",2021-07-06,2021-06-22,"ANTM","John Curtis","Purchase",1001,"Representatives","$1,001-$15,000",14,0,0,"John","Curtis","R"
"1267",2021-05-28,2021-04-09,"ANTM","Sara Jacobs","Sale",50001,"Representatives","$50,001-$100,000",49,4,0,"Sara","Jacobs","D"
"1268",2021-03-16,2021-02-16,"ANTM","Peter Meijer","Sale",1001,"Representatives","$1,001-$15,000",28,0,0,"Peter","Meijer","R"
"1269",2020-11-19,2020-10-16,"ANTM","Robert Wittman","Purchase",1001,"Representatives","$1,001-$15,000",34,0,0,"Robert","Wittman","R"
"1270",2020-09-03,2020-08-20,"ANTM","David McKinley","Sale",1001,"Representatives","$1,001-$15,000",14,0,0,"David","McKinley","R"
"1271",2020-08-27,2020-08-07,"ANTM","Joe Courtney","Sale",1001,"Representatives","$1,001-$15,000",20,0,0,"Joe","Courtney","D"
"1272",2020-05-15,2020-04-30,"ANTM","David McKinley","Purchase",1001,"Representatives","$1,001-$15,000",15,0,0,"David","McKinley","R"
"1273",2020-04-09,2020-03-27,"ANTM","John Curtis","Purchase",1001,"Representatives","$1,001-$15,000",13,0,0,"John","Curtis","R"
"1274",2020-04-15,2020-03-23,"ANTM","David McKinley","Purchase",15001,"Representatives","$15,001-$50,000",23,0,0,"David","McKinley","R"
"1275",2020-04-16,2020-03-18,"ANTM","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",29,0,0,"Gilbert","Cisneros","D"
"1276",2020-02-08,2020-01-09,"ANTM","Mike Gallagher","Sale",1001,"Representatives","$1,001-$15,000",30,0,0,"Mike","Gallagher","R"
"1277",2020-07-29,2019-12-31,"ANTM","Joe Courtney","Purchase",1001,"Representatives","$1,001-$15,000",211,166,0,"Joe","Courtney","D"
"1278",2019-12-12,2019-11-08,"ANTM","Robert Wittman","Purchase",1001,"Representatives","$1,001-$15,000",34,0,0,"Robert","Wittman","R"
"1279",2019-07-25,2019-07-09,"ANTM","Lizzie Fletcher","Sale",1001,"Representatives","$1,001-$15,000",16,0,0,"Lizzie","Fletcher","D"
"1280",2019-06-18,2019-05-09,"ANTM","Gilbert Cisneros","Sale",1001,"Representatives","$1,001-$15,000",40,0,0,"Gilbert","Cisneros","D"
"1281",2019-04-23,2019-03-08,"ANTM","Lizzie Fletcher","Purchase",1001,"Representatives","$1,001-$15,000",46,1,0,"Lizzie","Fletcher","D"
"1282",2019-04-01,2019-03-08,"ANTM","David McKinley","Purchase",1001,"Representatives","$1,001-$15,000",24,0,0,"David","McKinley","R"
"1283",2019-04-23,2019-02-26,"ANTM","Lizzie Fletcher","Purchase",1001,"Representatives","$1,001-$15,000",56,11,0,"Lizzie","Fletcher","D"
"1284",2019-01-24,2019-01-14,"ANTM","Peter Visclosky","Sale",15001,"Representatives","$15,001-$50,000",10,0,0,"Peter","Visclosky","D"
"1285",2020-05-08,2020-04-14,"ANTM","David Perdue","Sale",15001,"Senate","$15,001 - $50,000",24,0,0,"David","Perdue","R"
"1286",2019-11-05,2019-09-30,"ANTM","David Perdue","Purchase",1001,"Senate","$1,001 - $15,000",36,0,0,"David","Perdue","R"
"1287",2019-03-06,2019-02-25,"ANTM","David Perdue","Sale",1001,"Senate","$1,001 - $15,000",9,0,0,"David","Perdue","R"
"1288",2021-08-11,2020-09-04,"ANY","Brian Higgins","Sale",15001,"Representatives","$15,001-$50,000",341,296,0,"Brian","Higgins","D"
"1289",2021-11-01,2021-10-06,"AON","Lois Frankel","Sale",1001,"Representatives","$1,001-$15,000",26,0,0,"Lois","Frankel","D"
"1290",2021-10-07,2021-09-02,"AON","Zoe Lofgren","Purchase",1001,"Representatives","$1,001-$15,000",35,0,0,"Zoe","Lofgren","D"
"1291",2021-09-10,2021-08-09,"AON","Zoe Lofgren","Purchase",1001,"Representatives","$1,001-$15,000",32,0,0,"Zoe","Lofgren","D"
"1292",2021-05-06,2021-04-30,"AON","Kathy Manning","Sale",1001,"Representatives","$1,001-$15,000",6,0,0,"Kathy","Manning","D"
"1293",2021-03-16,2021-02-16,"AON","Peter Meijer","Sale",1001,"Representatives","$1,001-$15,000",28,0,0,"Peter","Meijer","R"
"1294",2020-07-17,2020-06-16,"AON","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",31,0,0,"Gilbert","Cisneros","D"
"1295",2020-04-16,2020-04-02,"AON","Gilbert Cisneros","Purchase",1001,"Representatives","$1,001-$15,000",14,0,0,"Gilbert","Cisneros","D"
"1296",2020-03-10,2020-02-18,"AON","Zoe Lofgren","Purchase",1001,"Representatives","$1,001-$15,000",21,0,0,"Zoe","Lofgren","D"
"1297",2020-03-10,2020-02-18,"AON","Zoe Lofgren","Purchase",1001,"Representatives","$1,001-$15,000",21,0,0,"Zoe","Lofgren","D"
"1298",2019-03-27,2019-03-13,"AON","Lois Frankel","Purchase",1001,"Representatives","$1,001-$15,000",14,0,0,"Lois","Frankel","D"
"1299",2021-11-10,2021-10-26,"AON","Tommy Tuberville","Sale",1001,"Senate","$1,001 - $15,000",15,0,0,"Tommy","Tuberville","R"
"1300",2018-11-13,2018-10-31,"AON","Susan Collins","Sale",1001,"Senate","$1,001 - $15,000",13,0,0,"Susan","Collins","R"
"1301",2021-03-06,2021-02-16,"AOSL","Tom Malinowski","Sale",1001,"Representatives","$1,001-$15,000",18,0,0,"Tom","Malinowski","D"
"1302",2019-01-28,2018-12-26,"APA","Lois Frankel","Sale",1001,"Representatives","$1,001-$15,000",33,0,0,"Lois","Frankel","D"
"1303",2018-08-24,2018-08-15,"APA","Lois Frankel","Sale",1001,"Representatives","$1,001-$15,000",9,0,0,"Lois","Frankel","D"
"1304",2017-06-22,2017-06-15,"APA","Patty Murray","Sale",1001,"Senate","$1,001 - $15,000",7,0,0,"Patty","Murray","D"
"1305",2017-03-21,2017-03-16,"APA","Patty Murray","Purchase",1001,"Senate","$1,001 - $15,000",5,0,0,"Patty","Murray","D"
"1306",2021-11-10,2021-10-26,"APAM","Tommy Tuberville","Sale",1001,"Senate","$1,001 - $15,000",15,0,0,"Tommy","Tuberville","R"
"1307",2022-01-10,2021-12-28,"APD","Robert Scott","Sale",1001,"Representatives","$1,001-$15,000",13,0,0,"Robert","Scott","D"
"1308",2022-01-14,2021-12-14,"APD","Carol Miller","Purchase",15001,"Representatives","$15,001-$50,000",31,0,0,"Carol","Miller","R"
"1309",2022-01-10,2021-12-06,"APD","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",35,0,0,"Josh","Gottheimer","D"
"1310",2021-11-05,2021-10-22,"APD","Kathy Manning","Purchase",1001,"Representatives","$1,001-$15,000",14,0,0,"Kathy","Manning","D"
"1311",2021-11-05,2021-10-22,"APD","Kathy Manning","Purchase",1001,"Representatives","$1,001-$15,000",14,0,0,"Kathy","Manning","D"
"1312",2021-03-10,2021-02-09,"APD","Josh Gottheimer","Sale",1001,"Representatives","$1,001-$15,000",29,0,0,"Josh","Gottheimer","D"
"1313",2021-02-23,2021-01-28,"APD","Peter Meijer","Sale",1001,"Representatives","$1,001-$15,000",26,0,0,"Peter","Meijer","R"
"1314",2021-02-04,2021-01-15,"APD","Kathy Manning","Purchase",15001,"Representatives","$15,001-$50,000",20,0,0,"Kathy","Manning","D"
"1315",2021-02-04,2021-01-15,"APD","Kathy Manning","Purchase",1001,"Representatives","$1,001-$15,000",20,0,0,"Kathy","Manning","D"
"1316",2020-10-12,2020-07-01,"APD","John Yarmuth","Sale",1001,"Representatives","$1,001-$15,000",103,58,0,"John","Yarmuth","D"
"1317",2020-07-01,2020-05-29,"APD","John Yarmuth","Purchase",1001,"Representatives","$1,001-$15,000",33,0,0,"John","Yarmuth","D"
"1318",2020-03-14,2020-03-09,"APD","Alan Lowenthal","Sale",15001,"Representatives","$15,001-$50,000",5,0,0,"Alan","Lowenthal","D"
"1319",2020-03-14,2020-03-09,"APD","Alan Lowenthal","Sale",836.72,"Representatives","$836.72",5,0,0,"Alan","Lowenthal","D"
"1320",2020-04-05,2020-02-20,"APD","Mikie Sherrill","Sale",1001,"Representatives","$1,001-$15,000",45,0,0,"Mikie","Sherrill","D"
"1321",2020-03-16,2020-02-05,"APD","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",40,0,0,"Josh","Gottheimer","D"
"1322",2020-03-16,2020-02-04,"APD","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",41,0,0,"Josh","Gottheimer","D"
"1323",2020-03-16,2020-02-03,"APD","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",42,0,0,"Josh","Gottheimer","D"
"1324",2019-10-09,2019-10-02,"APD","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",7,0,0,"Alan","Lowenthal","D"
"1325",2019-10-11,2019-09-12,"APD","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",29,0,0,"Josh","Gottheimer","D"
"1326",2019-06-12,2019-06-04,"APD","Alan Lowenthal","Sale",15001,"Representatives","$15,001-$50,000",8,0,0,"Alan","Lowenthal","D"
"1327",2019-06-12,2019-06-04,"APD","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",8,0,0,"Alan","Lowenthal","D"
"1328",2019-06-12,2019-06-04,"APD","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",8,0,0,"Alan","Lowenthal","D"
"1329",2019-06-15,2019-05-02,"APD","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",44,0,0,"Josh","Gottheimer","D"
"1330",2019-04-23,2019-02-26,"APD","Lizzie Fletcher","Sale",1001,"Representatives","$1,001-$15,000",56,11,0,"Lizzie","Fletcher","D"
"1331",2018-12-09,2018-12-04,"APD","Alan Lowenthal","Purchase",1001,"Representatives","$1,001-$15,000",5,0,0,"Alan","Lowenthal","D"
"1332",2018-12-09,2018-12-04,"APD","Alan Lowenthal","Purchase",658.03,"Representatives","$658.03",5,0,0,"Alan","Lowenthal","D"
"1333",2018-12-30,2018-12-04,"APD","Alan Lowenthal","Purchase",1001,"Representatives","$1,001-$15,000",26,0,0,"Alan","Lowenthal","D"
"1334",2018-12-09,2018-12-03,"APD","Alan Lowenthal","Purchase",826.8,"Representatives","$826.80",6,0,0,"Alan","Lowenthal","D"
"1335",2018-12-09,2018-12-03,"APD","Alan Lowenthal","Purchase",15001,"Representatives","$15,001-$50,000",6,0,0,"Alan","Lowenthal","D"
"1336",2018-07-27,2018-07-20,"APD","Alan Lowenthal","Sale",15001,"Representatives","$15,001-$50,000",7,0,0,"Alan","Lowenthal","D"
"1337",2018-07-27,2018-07-20,"APD","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",7,0,0,"Alan","Lowenthal","D"
"1338",2018-07-27,2018-07-19,"APD","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",8,0,0,"Alan","Lowenthal","D"
"1339",2018-07-27,2018-07-19,"APD","Alan Lowenthal","Sale",464.74,"Representatives","$464.74",8,0,0,"Alan","Lowenthal","D"
"1340",2018-08-20,2017-11-13,"APD","John Rutherford","Purchase",1001,"Representatives","$1,001-$15,000",280,235,0,"John","Rutherford","R"
"1341",2018-08-20,2017-11-13,"APD","John Rutherford","Purchase",1001,"Representatives","$1,001-$15,000",280,235,0,"John","Rutherford","R"
"1342",2018-05-10,2015-07-15,"APD","Pete Sessions","Purchase",15001,"Representatives","$15,001-$50,000",1030,985,0,"Pete","Sessions","R"
"1343",2021-10-15,2021-09-30,"APD","Tommy Tuberville","Purchase",1001,"Senate","$1,001 - $15,000",15,0,0,"Tommy","Tuberville","R"
"1344",2018-05-14,2018-04-24,"APD","Shelley Capito","Purchase",1001,"Senate","$1,001 - $15,000",20,0,0,"Shelley","Capito","R"
"1345",2019-05-09,2018-04-24,"APD","Shelley Capito","Purchase",1001,"Senate","$1,001 - $15,000",380,335,0,"Shelley","Capito","R"
"1346",2018-05-14,2018-04-04,"APD","Shelley Capito","Purchase",1001,"Senate","$1,001 - $15,000",40,0,0,"Shelley","Capito","R"
"1347",2019-05-09,2018-04-04,"APD","Shelley Capito","Purchase",1001,"Senate","$1,001 - $15,000",400,355,0,"Shelley","Capito","R"
"1348",2021-08-26,2020-10-30,"APEN","Tom Malinowski","Purchase",1001,"Representatives","$1,001-$15,000",300,255,0,"Tom","Malinowski","D"
"1349",2021-03-05,2020-10-02,"APEN","Tom Malinowski","Purchase",1001,"Representatives","$1,001-$15,000",154,109,0,"Tom","Malinowski","D"
"1350",2021-03-05,2020-07-25,"APEN","Tom Malinowski","Sale",1001,"Representatives","$1,001-$15,000",223,178,0,"Tom","Malinowski","D"
"1351",2020-12-09,2020-11-13,"APH","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",26,0,0,"Josh","Gottheimer","D"
"1352",2020-04-11,2020-03-17,"APH","Zoe Lofgren","Sale",1001,"Representatives","$1,001-$15,000",25,0,0,"Zoe","Lofgren","D"
"1353",2020-01-31,2019-12-18,"APH","John Larson","Sale",1001,"Representatives","$1,001-$15,000",44,0,0,"John","Larson","D"
"1354",2019-10-11,2019-09-12,"APH","Josh Gottheimer","Purchase",1001,"Representatives","$1,001-$15,000",29,0,0,"Josh","Gottheimer","D"
"1355",2020-04-27,2019-06-24,"APLE","Donna Shalala","Sale",1001,"Representatives","$1,001-$15,000",308,263,0,"Donna","Shalala","D"
"1356",2020-04-27,2019-03-19,"APLE","Donna Shalala","Purchase",1001,"Representatives","$1,001-$15,000",405,360,0,"Donna","Shalala","D"
"1357",2020-04-27,2019-02-20,"APLE","Donna Shalala","Purchase",1001,"Representatives","$1,001-$15,000",432,387,0,"Donna","Shalala","D"
"1358",2021-01-11,2020-12-11,"APTV","Susie Lee","Purchase",1001,"Representatives","$1,001-$15,000",31,0,0,"Susie","Lee","D"
"1359",2020-12-08,2020-10-19,"APTV","Susie Lee","Purchase",1001,"Representatives","$1,001-$15,000",50,5,0,"Susie","Lee","D"
"1360",2020-12-08,2020-10-07,"APTV","Susie Lee","Purchase",1001,"Representatives","$1,001-$15,000",62,17,0,"Susie","Lee","D"
"1361",2018-11-17,2018-10-29,"APTV","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",19,0,0,"Alan","Lowenthal","D"
"1362",2018-11-17,2018-10-29,"APTV","Alan Lowenthal","Sale",15001,"Representatives","$15,001-$50,000",19,0,0,"Alan","Lowenthal","D"
"1363",2018-08-24,2018-08-15,"APTV","Lois Frankel","Sale",1001,"Representatives","$1,001-$15,000",9,0,0,"Lois","Frankel","D"
"1364",2018-09-29,2018-08-06,"APTV","Gary Palmer","Purchase",1001,"Representatives","$1,001-$15,000",54,9,0,"Gary","Palmer","R"
"1365",2018-08-24,2018-08-01,"APTV","Lois Frankel","Sale",1001,"Representatives","$1,001-$15,000",23,0,0,"Lois","Frankel","D"
"1366",2018-07-25,2018-06-27,"APTV","Lois Frankel","Sale",1001,"Representatives","$1,001-$15,000",28,0,0,"Lois","Frankel","D"
"1367",2019-01-09,2018-12-27,"APTV","James Inhofe","Sale",15001,"Senate","$15,001 - $50,000",13,0,0,"James","Inhofe","R"
"1368",2018-12-12,2018-11-16,"APTV","James Inhofe","Sale",15001,"Senate","$15,001 - $50,000",26,0,0,"James","Inhofe","R"
"1369",2018-12-12,2018-11-16,"APTV","James Inhofe","Sale",15001,"Senate","$15,001 - $50,000",26,0,0,"James","Inhofe","R"
"1370",2018-10-11,2018-10-08,"APTV","James Inhofe","Purchase",15001,"Senate","$15,001 - $50,000",3,0,0,"James","Inhofe","R"
"1371",2018-07-12,2018-06-28,"APTV","James Inhofe","Purchase",15001,"Senate","$15,001 - $50,000",14,0,0,"James","Inhofe","R"
"1372",2022-02-03,2022-01-18,"AQN","Thomas Carper","Purchase",1001,"Senate","$1,001 - $15,000",16,0,0,"Thomas","Carper","D"
"1373",2021-02-01,2021-01-26,"AQN","Thomas Carper","Purchase",1001,"Senate","$1,001 - $15,000",6,0,0,"Thomas","Carper","D"
"1374",2021-10-12,2021-09-24,"AQUA","Susie Lee","Purchase",1001,"Representatives","$1,001-$15,000",18,0,0,"Susie","Lee","D"
"1375",2021-03-11,2021-02-18,"AQUA","Susie Lee","Purchase",1001,"Representatives","$1,001-$15,000",21,0,0,"Susie","Lee","D"
"1376",2020-04-28,2020-03-06,"AQUA","Susie Lee","Purchase",1001,"Representatives","$1,001-$15,000",53,8,0,"Susie","Lee","D"
"1377",2020-02-18,2020-02-11,"AQUA","Greg Gianforte","Sale",50001,"Representatives","$50,001-$100,000",7,0,0,"Greg","Gianforte","R"
"1378",2020-02-18,2020-02-10,"AQUA","Greg Gianforte","Sale",50001,"Representatives","$50,001-$100,000",8,0,0,"Greg","Gianforte","R"
"1379",2019-03-06,2019-01-23,"AQUA","Greg Gianforte","Purchase",100001,"Representatives","$100,001-250,000",42,0,0,"Greg","Gianforte","R"
"1380",2018-12-11,2018-11-19,"AQUA","Greg Gianforte","Sale",100001,"Representatives","$100,001-250,000",22,0,0,"Greg","Gianforte","R"
"1381",2018-11-15,2018-11-05,"AQUA","Greg Gianforte","Purchase",15001,"Representatives","$15,001-$50,000",10,0,0,"Greg","Gianforte","R"
"1382",2018-10-29,2018-10-23,"AQUA","Greg Gianforte","Purchase",15001,"Representatives","$15,001-$50,000",6,0,0,"Greg","Gianforte","R"
"1383",2018-10-29,2018-10-22,"AQUA","Greg Gianforte","Purchase",15001,"Representatives","$15,001-$50,000",7,0,0,"Greg","Gianforte","R"
"1384",2018-09-07,2018-08-28,"AQUA","Greg Gianforte","Purchase",15001,"Representatives","$15,001-$50,000",10,0,0,"Greg","Gianforte","R"
"1385",2018-08-27,2018-08-15,"AQUA","Greg Gianforte","Purchase",15001,"Representatives","$15,001-$50,000",12,0,0,"Greg","Gianforte","R"
"1386",2018-07-09,2018-06-29,"AQUA","Greg Gianforte","Purchase",100001,"Representatives","$100,001-250,000",10,0,0,"Greg","Gianforte","R"
"1387",2018-06-25,2018-06-21,"AQUA","Greg Gianforte","Purchase",100001,"Representatives","$100,001-250,000",4,0,0,"Greg","Gianforte","R"
"1388",2019-01-13,2018-12-28,"ARAV","Bob Gibbs","Sale",158.65,"Representatives","$158.65",16,0,0,"Bob","Gibbs","R"
"1389",2021-10-07,2021-09-02,"ARCC","Zoe Lofgren","Purchase",1001,"Representatives","$1,001-$15,000",35,0,0,"Zoe","Lofgren","D"
"1390",2021-05-03,2021-04-20,"ARCC","Pete Sessions","Purchase",1001,"Representatives","$1,001-$15,000",13,0,0,"Pete","Sessions","R"
"1391",2020-04-11,2020-03-23,"ARCC","Zoe Lofgren","Sale",1001,"Representatives","$1,001-$15,000",19,0,0,"Zoe","Lofgren","D"
"1392",2020-01-20,2020-01-15,"ARCC","Mo Brooks","Sale",1001,"Representatives","$1,001-$15,000",5,0,0,"Mo","Brooks","R"
"1393",2019-09-21,2019-08-29,"ARCC","Alan Lowenthal","Sale",56.18,"Representatives","$56.18",23,0,0,"Alan","Lowenthal","D"
"1394",2019-09-21,2019-08-28,"ARCC","Alan Lowenthal","Sale",1001,"Representatives","$1,001-$15,000",24,0,0,"Alan","Lowenthal","D"
"1395",2019-09-01,2019-08-27,"ARCC","Alan Lowenthal","Sale",539.47,"Representatives","$539.47",5,0,0,"Alan","Lowenthal","D"
"1396",2019-02-02,2018-12-27,"ARCC","Greg Gianforte","Purchase",50001,"Representatives","$50,001-$100,000",37,0,0,"Greg","Gianforte","R"
"1397",2018-05-14,2018-04-30,"ARCC","Tom Rooney","Sale",15001,"Representatives","$15,001-$50,000",14,0,0,"Tom","Rooney","R"
"1398",2022-02-03,2022-01-18,"ARCC","Thomas Carper","Sale",1001,"Senate","$1,001 - $15,000",16,0,0,"Thomas","Carper","D"
"1399",2020-08-04,2020-07-09,"ARCC","Thomas Carper","Sale",1001,"Senate","$1,001 - $15,000",26,0,0,"Thomas","Carper","D"
"1400",2020-05-04,2020-04-02,"ARCC","Thomas Carper","Purchase",1001,"Senate","$1,001 - $15,000",32,0,0,"Thomas","Carper","D"
"1401",2017-12-08,2017-11-13,"ARCC","Gary Peters","Purchase",1001,"Senate","$1,001 - $15,000",25,0,0,"Gary","Peters","D"
"1402",2017-09-06,2017-08-31,"ARCC","Thomas Carper","Sale",1001,"Senate","$1,001 - $15,000",6,0,0,"Thomas","Carper","D"
"1403",2017-07-13,2017-06-27,"ARCC","Gary Peters","Purchase",1001,"Senate","$1,001 - $15,000",16,0,0,"Gary","Peters","D"
"1404",2020-09-21,2020-07-27,"ARE","Dwight Evans","Purchase",1001,"Representatives","$1,001-$15,000",56,11,0,"Dwight","Evans","D"
"1405",2020-04-05,2020-02-20,"ARE","Mikie Sherrill","Sale",1001,"Representatives","$1,001-$15,000",45,0,0,"Mikie","Sherrill","D"
"1406",2021-09-01,2021-08-04,"ARE","Thomas Carper","Sale",1001,"Senate","$1,001 - $15,000",28,0,0,"Thomas","Carper","D"
"1407",2020-12-02,2020-11-20,"ARE","Thomas Carper","Purchase",1001,"Senate","$1,001 - $15,000",12,0,0,"Thomas","Carper","D"
"1408",2020-09-01,2020-08-21,"ARE","Thomas Carper","Sale",1001,"Senate","$1,001 - $15,000",11,0,0,"Thomas","Carper","D"
