,ReportDate,TransactionDate,Ticker,Representative,Transaction,Amount,House,Range
4031,2021-09-15 00:00:00,2021-07-01 00:00:00,HD, Kevin Hern,Purchase,100001.0,Representatives,"$100,001-250,000"
4032,2021-07-06 00:00:00,2021-06-22 00:00:00,HD, John Curtis,Sale,1001.0,Representatives,"$1,001-$15,000"
4033,2021-07-06 00:00:00,2021-06-18 00:00:00,HD, Lloyd Doggett,Purchase,1001.0,Representatives,"$1,001-$15,000"
4034,2021-07-14 00:00:00,2021-06-17 00:00:00,HD, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
4035,2021-04-07 00:00:00,2021-03-26 00:00:00,HD, Lloyd Doggett,Purchase,1001.0,Representatives,"$1,001-$15,000"
4036,2021-04-09 00:00:00,2021-03-25 00:00:00,HD, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
4037,2021-04-21 00:00:00,2021-03-01 00:00:00,HD, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4038,2021-03-10 00:00:00,2021-02-23 00:00:00,HD, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4039,2021-03-16 00:00:00,2021-02-16 00:00:00,HD,Mr. Peter Meijer,Sale,1001.0,Representatives,"$1,001-$15,000"
4040,2021-03-10 00:00:00,2021-02-09 00:00:00,HD, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4041,2021-03-02 00:00:00,2021-02-08 00:00:00,HD, Katherine M. Clark,Sale,1001.0,Representatives,"$1,001-$15,000"
4042,2021-03-02 00:00:00,2021-02-08 00:00:00,HD, Katherine M. Clark,Sale,1001.0,Representatives,"$1,001-$15,000"
4043,2021-02-04 00:00:00,2021-01-15 00:00:00,HD,Kathy Manning,Purchase,1001.0,Representatives,"$1,001-$15,000"
4044,2021-02-17 00:00:00,2021-01-04 00:00:00,HD, Christopher L. Jacobs,Sale,1001.0,Representatives,"$1,001-$15,000"
4045,2021-01-06 00:00:00,2020-12-18 00:00:00,HD, Lloyd Doggett,Purchase,1001.0,Representatives,"$1,001-$15,000"
4046,2021-01-15 00:00:00,2020-12-17 00:00:00,HD, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
4047,2021-01-07 00:00:00,2020-12-09 00:00:00,HD, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4048,2020-12-03 00:00:00,2020-10-22 00:00:00,HD, Katherine M. Clark,Sale,1001.0,Representatives,"$1,001-$15,000"
4049,2020-12-03 00:00:00,2020-10-22 00:00:00,HD, Katherine M. Clark,Sale,1001.0,Representatives,"$1,001-$15,000"
4050,2020-10-16 00:00:00,2020-09-18 00:00:00,HD, Lloyd Doggett,Purchase,1001.0,Representatives,"$1,001-$15,000"
4051,2020-10-15 00:00:00,2020-09-17 00:00:00,HD, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
4052,2020-11-06 00:00:00,2020-09-08 00:00:00,HD, Christopher L. Jacobs,Sale,15001.0,Representatives,"$15,001-$50,000"
4053,2020-09-03 00:00:00,2020-08-28 00:00:00,HD, David B. Mckinley,Sale,1001.0,Representatives,"$1,001-$15,000"
4054,2020-08-27 00:00:00,2020-08-07 00:00:00,HD, Joe Courtney,Sale,1001.0,Representatives,"$1,001-$15,000"
4055,2020-08-15 00:00:00,2020-07-27 00:00:00,HD, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
4056,2021-01-26 00:00:00,2020-07-02 00:00:00,HD, Robert J. Wittman,Purchase,1001.0,Representatives,"$1,001-$15,000"
4057,2020-09-04 00:00:00,2020-07-01 00:00:00,HD, K. Michael Conaway,Sale,50001.0,Representatives,"$50,001-$100,000"
4058,2020-07-06 00:00:00,2020-06-19 00:00:00,HD, Lloyd Doggett,Purchase,1001.0,Representatives,"$1,001-$15,000"
4059,2020-07-09 00:00:00,2020-06-01 00:00:00,HD, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4060,2020-06-09 00:00:00,2020-05-19 00:00:00,HD, K. Michael Conaway,Purchase,15001.0,Representatives,"$15,001-$50,000"
4061,2021-11-08 00:00:00,2020-05-14 00:00:00,HD, Richard W. Allen,Purchase,1001.0,Representatives,"$1,001-$15,000"
4062,2020-05-15 00:00:00,2020-04-30 00:00:00,HD, David B. Mckinley,Purchase,440.78,Representatives,$440.78
4063,2020-04-09 00:00:00,2020-03-27 00:00:00,HD, John Curtis,Purchase,1001.0,Representatives,"$1,001-$15,000"
4064,2020-04-09 00:00:00,2020-03-27 00:00:00,HD, Lloyd Doggett,Purchase,1001.0,Representatives,"$1,001-$15,000"
4065,2020-04-16 00:00:00,2020-03-26 00:00:00,HD, Kevin Hern,Purchase,100001.0,Representatives,"$100,001-250,000"
4066,2020-04-11 00:00:00,2020-03-23 00:00:00,HD, Zoe Lofgren,Sale,1001.0,Representatives,"$1,001-$15,000"
4067,2020-04-16 00:00:00,2020-03-20 00:00:00,HD, Earl Blumenauer,Purchase,1001.0,Representatives,"$1,001-$15,000"
4068,2020-04-03 00:00:00,2020-03-13 00:00:00,HD, David E. Price,Purchase,1001.0,Representatives,"$1,001-$15,000"
4069,2020-04-05 00:00:00,2020-02-20 00:00:00,HD, Mikie Sherrill,Sale,1001.0,Representatives,"$1,001-$15,000"
4070,2020-07-29 00:00:00,2019-12-31 00:00:00,HD, Joe Courtney,Purchase,1001.0,Representatives,"$1,001-$15,000"
4071,2020-01-10 00:00:00,2019-12-19 00:00:00,HD, Lloyd Doggett,Purchase,1001.0,Representatives,"$1,001-$15,000"
4072,2020-01-31 00:00:00,2019-12-18 00:00:00,HD, John B. Larson,Sale,1001.0,Representatives,"$1,001-$15,000"
4073,2019-11-14 00:00:00,2019-10-15 00:00:00,HD, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
4074,2019-10-07 00:00:00,2019-09-20 00:00:00,HD, Lloyd Doggett,Purchase,1001.0,Representatives,"$1,001-$15,000"
4075,2019-07-25 00:00:00,2019-07-09 00:00:00,HD, Elizabeth Fletcher,Sale,1001.0,Representatives,"$1,001-$15,000"
4076,2019-06-21 00:00:00,2019-06-20 00:00:00,HD, Bradley S. Schneider,Sale,250001.0,Representatives,"$250,001-$1,000,000"
4077,2019-06-21 00:00:00,2019-06-19 00:00:00,HD, Bradley S. Schneider,Sale,100001.0,Representatives,"$100,001-250,000"
4078,2019-05-06 00:00:00,2019-04-18 00:00:00,HD, K. Michael Conaway,Sale,1001.0,Representatives,"$1,001-$15,000"
4079,2019-04-03 00:00:00,2019-03-28 00:00:00,HD, Lloyd Doggett,Purchase,1001.0,Representatives,"$1,001-$15,000"
4080,2019-04-20 00:00:00,2019-03-25 00:00:00,HD, Alan S. Lowenthal,Purchase,1001.0,Representatives,"$1,001-$15,000"
4081,2019-04-15 00:00:00,2019-03-25 00:00:00,HD, Nicholas Van Taylor,Sale,1001.0,Representatives,"$1,001-$15,000"
4082,2019-04-04 00:00:00,2019-03-22 00:00:00,HD, Bill Flores,Sale,1001.0,Representatives,"$1,001-$15,000"
4083,2019-03-28 00:00:00,2019-02-28 00:00:00,HD, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4084,2019-02-12 00:00:00,2019-01-25 00:00:00,HD, Katherine M. Clark,Sale,15001.0,Representatives,"$15,001-$50,000"
4085,2019-02-18 00:00:00,2019-01-04 00:00:00,HD, Dean Phillips,Purchase,1001.0,Representatives,"$1,001-$15,000"
4086,2019-01-19 00:00:00,2018-12-31 00:00:00,HD, Alan S. Lowenthal,Purchase,1001.0,Representatives,"$1,001-$15,000"
4087,2019-01-19 00:00:00,2018-12-31 00:00:00,HD, Alan S. Lowenthal,Purchase,686.21,Representatives,$686.21
4088,2019-01-07 00:00:00,2018-12-14 00:00:00,HD, Lloyd Doggett,Purchase,1001.0,Representatives,"$1,001-$15,000"
4089,2018-12-05 00:00:00,2018-11-02 00:00:00,HD, K. Michael Conaway,Purchase,1001.0,Representatives,"$1,001-$15,000"
4090,2018-11-16 00:00:00,2018-10-17 00:00:00,HD, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4091,2018-09-25 00:00:00,2018-08-28 00:00:00,HD, Carlos Curbelo,Purchase,1001.0,Representatives,"$1,001-$15,000"
4092,2018-08-15 00:00:00,2018-07-26 00:00:00,HD, Ed Perlmutter,Sale,1001.0,Representatives,"$1,001-$15,000"
4093,2018-07-05 00:00:00,2018-06-15 00:00:00,HD, Lloyd Doggett,Purchase,1001.0,Representatives,"$1,001-$15,000"
4094,2018-06-05 00:00:00,2018-05-11 00:00:00,HD, Thomas Macarthur,Sale,1001.0,Representatives,"$1,001-$15,000"
4095,2018-08-20 00:00:00,2017-07-17 00:00:00,HD, John Rutherford,Purchase,1001.0,Representatives,"$1,001-$15,000"
4096,2020-05-08 00:00:00,2020-04-16 00:00:00,HD,David Perdue,Sale,15001.0,Senate,"$15,001 - $50,000"
4097,2021-05-02 00:00:00,2020-04-16 00:00:00,HD,David Perdue,Sale,15001.0,Senate,"$15,001 - $50,000"
4098,2018-06-07 00:00:00,2018-05-07 00:00:00,HD,Sheldon Whitehouse,Purchase,1001.0,Senate,"$1,001 - $15,000"
4099,2016-07-05 00:00:00,2016-06-29 00:00:00,HD,Pat Roberts,Purchase,1001.0,Senate,"$1,001 - $15,000"
4100,2016-04-04 00:00:00,2016-03-24 00:00:00,HD,Sheldon Whitehouse,Sale,1001.0,Senate,"$1,001 - $15,000"
4101,2021-03-16 00:00:00,2021-02-17 00:00:00,HDB,Mr. Peter Meijer,Sale,15001.0,Representatives,"$15,001-$50,000"
4102,2020-08-18 00:00:00,2020-08-04 00:00:00,HDB, Greg Gianforte,Purchase,15001.0,Representatives,"$15,001-$50,000"
4103,2020-02-14 00:00:00,2020-01-13 00:00:00,HDB, Greg Gianforte,Sale,15001.0,Representatives,"$15,001-$50,000"
4104,2020-04-27 00:00:00,2019-06-24 00:00:00,HDB, Donna Shalala,Sale,1001.0,Representatives,"$1,001-$15,000"
4105,2019-07-08 00:00:00,2019-05-28 00:00:00,HDB, Mikie Sherrill,Sale,1001.0,Representatives,"$1,001-$15,000"
4106,2019-07-08 00:00:00,2019-05-28 00:00:00,HDB, Mikie Sherrill,Sale,1001.0,Representatives,"$1,001-$15,000"
4107,2020-04-27 00:00:00,2019-06-24 00:00:00,HE, Donna Shalala,Sale,1001.0,Representatives,"$1,001-$15,000"
4108,2020-04-27 00:00:00,2019-04-03 00:00:00,HE, Donna Shalala,Purchase,1001.0,Representatives,"$1,001-$15,000"
4109,2020-04-27 00:00:00,2019-01-23 00:00:00,HE, Donna Shalala,Sale,1001.0,Representatives,"$1,001-$15,000"
4110,2019-07-01 00:00:00,2019-06-12 00:00:00,HEI, Greg Gianforte,Sale,100001.0,Representatives,"$100,001-250,000"
4111,2019-03-06 00:00:00,2019-01-24 00:00:00,HEI, Greg Gianforte,Sale,1001.0,Representatives,"$1,001-$15,000"
4112,2018-10-02 00:00:00,2018-04-02 00:00:00,HEI, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4113,2018-08-13 00:00:00,2017-12-14 00:00:00,HEI, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4114,2020-12-15 00:00:00,2020-11-24 00:00:00,HELE, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
4115,2020-12-09 00:00:00,2020-11-19 00:00:00,HELE, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4116,2020-06-28 00:00:00,2020-05-26 00:00:00,HELE, Lois Frankel,Sale,1001.0,Representatives,"$1,001-$15,000"
4117,2020-04-16 00:00:00,2020-03-10 00:00:00,HELE, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
4118,2020-04-11 00:00:00,2020-03-02 00:00:00,HELE, Josh Gottheimer,Purchase,1001.0,Representatives,"$1,001-$15,000"
4119,2019-08-19 00:00:00,2019-07-30 00:00:00,HELE, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
4120,2020-05-01 00:00:00,2020-04-07 00:00:00,HELE,Kelly Loeffler,Sale,15001.0,Senate,"$15,001 - $50,000"
4121,2020-03-31 00:00:00,2020-03-09 00:00:00,HELE,Kelly Loeffler,Sale,50001.0,Senate,"$50,001 - $100,000"
4122,2020-05-01 00:00:00,2020-03-06 00:00:00,HELE,Kelly Loeffler,Sale,50001.0,Senate,"$50,001 - $100,000"
4123,2022-02-16 00:00:00,2022-01-11 00:00:00,HES, Lois Frankel,Purchase,1001.0,Representatives,"$1,001-$15,000"
4124,2022-02-16 00:00:00,2022-01-10 00:00:00,HES, Lois Frankel,Purchase,1001.0,Representatives,"$1,001-$15,000"
4125,2021-04-23 00:00:00,2021-03-16 00:00:00,HES, Lois Frankel,Sale,1001.0,Representatives,"$1,001-$15,000"
4126,2021-03-26 00:00:00,2021-03-15 00:00:00,HES, Lois Frankel,Sale,1001.0,Representatives,"$1,001-$15,000"
4127,2018-09-25 00:00:00,2018-09-13 00:00:00,HES, Lois Frankel,Sale,1001.0,Representatives,"$1,001-$15,000"
4128,2018-04-27 00:00:00,2018-04-10 00:00:00,HES, Lois Frankel,Sale,1001.0,Representatives,"$1,001-$15,000"
4129,2019-03-07 00:00:00,2019-02-20 00:00:00,HESM, Virginia Foxx,Sale,50001.0,Representatives,"$50,001-$100,000"
4130,2019-02-05 00:00:00,2019-01-28 00:00:00,HESM, Virginia Foxx,Purchase,50001.0,Representatives,"$50,001-$100,000"
4131,2021-09-23 00:00:00,2020-05-05 00:00:00,HFC, Thomas Suozzi,Purchase,15001.0,Representatives,"$15,001-$50,000"
4132,2021-09-23 00:00:00,2020-05-05 00:00:00,HFC, Thomas Suozzi,Sale,15001.0,Representatives,"$15,001-$50,000"
4133,2020-04-27 00:00:00,2019-03-19 00:00:00,HFC, Donna Shalala,Sale,1001.0,Representatives,"$1,001-$15,000"
4134,2019-03-12 00:00:00,2019-02-12 00:00:00,HFC, Susie Lee,Sale,1001.0,Representatives,"$1,001-$15,000"
4135,2018-07-10 00:00:00,2018-06-29 00:00:00,HGV, Lamar Smith,Purchase,1001.0,Representatives,"$1,001-$15,000"
4136,2018-06-11 00:00:00,2018-05-09 00:00:00,HGV, Lamar Smith,Purchase,1001.0,Representatives,"$1,001-$15,000"
4137,2021-10-19 00:00:00,2021-10-13 00:00:00,HHC, Susie Lee,Sale,1001.0,Representatives,"$1,001-$15,000"
4138,2021-05-04 00:00:00,2021-04-13 00:00:00,HHC, Earl Blumenauer,Sale,1001.0,Representatives,"$1,001-$15,000"
4139,2021-05-04 00:00:00,2021-04-12 00:00:00,HHC, Earl Blumenauer,Sale,1001.0,Representatives,"$1,001-$15,000"
4140,2021-05-04 00:00:00,2021-04-09 00:00:00,HHC, Earl Blumenauer,Sale,1001.0,Representatives,"$1,001-$15,000"
4141,2021-02-10 00:00:00,2021-01-07 00:00:00,HHC, Susie Lee,Purchase,1001.0,Representatives,"$1,001-$15,000"
4142,2021-01-11 00:00:00,2020-12-29 00:00:00,HHC, Susie Lee,Purchase,1001.0,Representatives,"$1,001-$15,000"
4143,2021-01-11 00:00:00,2020-12-16 00:00:00,HHC, Susie Lee,Purchase,1001.0,Representatives,"$1,001-$15,000"
4144,2020-12-23 00:00:00,2020-12-15 00:00:00,HHC, Greg Gianforte,Purchase,100001.0,Representatives,"$100,001-250,000"
4145,2021-01-11 00:00:00,2020-12-10 00:00:00,HHC, Susie Lee,Purchase,1001.0,Representatives,"$1,001-$15,000"
4146,2020-12-02 00:00:00,2020-11-12 00:00:00,HHC, Greg Gianforte,Sale,100001.0,Representatives,"$100,001-250,000"
4147,2019-11-27 00:00:00,2019-10-31 00:00:00,HHC, Greg Gianforte,Purchase,1001.0,Representatives,"$1,001-$15,000"
4148,2019-11-27 00:00:00,2019-10-31 00:00:00,HHC, Greg Gianforte,Purchase,1001.0,Representatives,"$1,001-$15,000"
4149,2019-11-13 00:00:00,2019-10-22 00:00:00,HHC, Earl Blumenauer,Purchase,1001.0,Representatives,"$1,001-$15,000"
4150,2019-03-06 00:00:00,2019-01-23 00:00:00,HHC, Greg Gianforte,Purchase,250001.0,Representatives,"$250,001-$1,000,000"
4151,2019-01-23 00:00:00,2018-12-21 00:00:00,HHC, Greg Gianforte,Sale,100001.0,Representatives,"$100,001-250,000"
4152,2018-12-11 00:00:00,2018-11-19 00:00:00,HHC, Greg Gianforte,Sale,50001.0,Representatives,"$50,001-$100,000"
4153,2018-09-07 00:00:00,2018-08-28 00:00:00,HHC, Greg Gianforte,Purchase,50001.0,Representatives,"$50,001-$100,000"
4154,2018-06-08 00:00:00,2018-05-03 00:00:00,HHC, Thomas J. Rooney,Sale,50001.0,Representatives,"$50,001-$100,000"
4155,2018-10-02 00:00:00,2018-01-18 00:00:00,HIBB, Josh Gottheimer,Purchase,1001.0,Representatives,"$1,001-$15,000"
4156,2021-10-07 00:00:00,2021-09-30 00:00:00,HIG, Zoe Lofgren,Purchase,1001.0,Representatives,"$1,001-$15,000"
4157,2020-06-15 00:00:00,2020-05-13 00:00:00,HIG, Dean Phillips,Sale,1001.0,Representatives,"$1,001-$15,000"
4158,2020-05-07 00:00:00,2020-04-02 00:00:00,HIG, Dean Phillips,Purchase,1001.0,Representatives,"$1,001-$15,000"
4159,2020-05-07 00:00:00,2020-04-02 00:00:00,HIG, Dean Phillips,Purchase,1001.0,Representatives,"$1,001-$15,000"
4160,2020-04-16 00:00:00,2020-03-18 00:00:00,HIG, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
4161,2020-04-05 00:00:00,2020-02-20 00:00:00,HIG, Mikie Sherrill,Sale,1001.0,Representatives,"$1,001-$15,000"
4162,2020-05-01 00:00:00,2020-04-14 00:00:00,HIG,Kelly Loeffler,Sale,100001.0,Senate,"$100,001 - $250,000"
4163,2020-05-01 00:00:00,2020-04-14 00:00:00,HIG,Kelly Loeffler,Sale,100001.0,Senate,"$100,001 - $250,000"
4164,2020-05-01 00:00:00,2020-04-07 00:00:00,HIG,Kelly Loeffler,Purchase,15001.0,Senate,"$15,001 - $50,000"
4165,2020-05-01 00:00:00,2020-04-07 00:00:00,HIG,Kelly Loeffler,Sale,100001.0,Senate,"$100,001 - $250,000"
4166,2020-05-01 00:00:00,2020-03-20 00:00:00,HIG,Kelly Loeffler,Purchase,100001.0,Senate,"$100,001 - $250,000"
4167,2020-03-31 00:00:00,2020-03-09 00:00:00,HIG,Kelly Loeffler,Sale,1001.0,Senate,"$1,001 - $15,000"
4168,2020-05-01 00:00:00,2020-03-09 00:00:00,HIG,Kelly Loeffler,Sale,1001.0,Senate,"$1,001 - $15,000"
4169,2021-02-09 00:00:00,2020-12-30 00:00:00,HII, Dwight Evans,Sale,1001.0,Representatives,"$1,001-$15,000"
4170,2019-05-15 00:00:00,2019-04-15 00:00:00,HII, Dwight Evans,Sale,1001.0,Representatives,"$1,001-$15,000"
4171,2018-09-25 00:00:00,2018-08-28 00:00:00,HII, Carlos Curbelo,Purchase,1001.0,Representatives,"$1,001-$15,000"
4172,2021-12-08 00:00:00,2021-11-19 00:00:00,HIPO, Marie Newman,Purchase,1001.0,Representatives,"$1,001-$15,000"
4173,2020-04-27 00:00:00,2019-06-24 00:00:00,HIW, Donna Shalala,Sale,1001.0,Representatives,"$1,001-$15,000"
4174,2020-04-27 00:00:00,2019-04-03 00:00:00,HIW, Donna Shalala,Purchase,1001.0,Representatives,"$1,001-$15,000"
4175,2020-04-27 00:00:00,2019-02-06 00:00:00,HIW, Donna Shalala,Purchase,1001.0,Representatives,"$1,001-$15,000"
4176,2020-04-27 00:00:00,2019-06-24 00:00:00,HL, Donna Shalala,Sale,1001.0,Representatives,"$1,001-$15,000"
4177,2020-04-27 00:00:00,2019-01-09 00:00:00,HL, Donna Shalala,Purchase,1001.0,Representatives,"$1,001-$15,000"
4178,2019-11-15 00:00:00,2019-10-22 00:00:00,HLI, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
4179,2019-10-16 00:00:00,2019-09-17 00:00:00,HLI, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
4180,2019-10-11 00:00:00,2019-09-13 00:00:00,HLI, Josh Gottheimer,Purchase,1001.0,Representatives,"$1,001-$15,000"
4181,2021-12-13 00:00:00,2021-11-03 00:00:00,HLIO, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4182,2020-11-05 00:00:00,2020-10-29 00:00:00,HLIO, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
4183,2020-07-17 00:00:00,2020-06-30 00:00:00,HLIO, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
4184,2021-12-09 00:00:00,2021-11-26 00:00:00,HLT, Kevin Hern,Purchase,50001.0,Representatives,"$50,001-$100,000"
4185,2021-09-02 00:00:00,2021-08-12 00:00:00,HLT, John Curtis,Purchase,1001.0,Representatives,"$1,001-$15,000"
4186,2021-08-06 00:00:00,2021-07-19 00:00:00,HLT, John Curtis,Purchase,1001.0,Representatives,"$1,001-$15,000"
4187,2021-07-06 00:00:00,2021-06-22 00:00:00,HLT, John Curtis,Purchase,1001.0,Representatives,"$1,001-$15,000"
4188,2020-08-27 00:00:00,2020-08-07 00:00:00,HLT, Joe Courtney,Sale,1001.0,Representatives,"$1,001-$15,000"
4189,2020-07-29 00:00:00,2020-03-27 00:00:00,HLT, Joe Courtney,Purchase,1001.0,Representatives,"$1,001-$15,000"
4190,2019-08-29 00:00:00,2019-07-09 00:00:00,HLT, Susie Lee,Sale,1001.0,Representatives,"$1,001-$15,000"
4191,2019-07-18 00:00:00,2019-06-25 00:00:00,HLT, Susie Lee,Sale,1001.0,Representatives,"$1,001-$15,000"
4192,2018-09-29 00:00:00,2018-08-06 00:00:00,HLT, Gary Palmer,Purchase,1001.0,Representatives,"$1,001-$15,000"
4193,2019-04-17 00:00:00,2019-03-11 00:00:00,HLT,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
4194,2017-10-06 00:00:00,2017-09-12 00:00:00,HLT,Shelley Moore Capito,Purchase,1001.0,Senate,"$1,001 - $15,000"
4195,2020-04-07 00:00:00,2020-03-18 00:00:00,HMC, Greg Gianforte,Purchase,1001.0,Representatives,"$1,001-$15,000"
4196,2019-12-18 00:00:00,2019-11-19 00:00:00,HMC, John Rutherford,Sale,1001.0,Representatives,"$1,001-$15,000"
4197,2019-04-15 00:00:00,2019-03-25 00:00:00,HMC, Nicholas Van Taylor,Sale,15001.0,Representatives,"$15,001-$50,000"
4198,2018-08-31 00:00:00,2018-08-28 00:00:00,HMC, John Rutherford,Purchase,1001.0,Representatives,"$1,001-$15,000"
4199,2018-08-20 00:00:00,2017-07-11 00:00:00,HMC, John Rutherford,Purchase,1001.0,Representatives,"$1,001-$15,000"
4200,2020-11-05 00:00:00,2020-10-16 00:00:00,HMN, Josh Gottheimer,Purchase,1001.0,Representatives,"$1,001-$15,000"
4201,2020-10-13 00:00:00,2020-09-15 00:00:00,HMN, Josh Gottheimer,Sale,1001.0,Representatives,"$1,001-$15,000"
4202,2020-09-14 00:00:00,2020-09-02 00:00:00,HMN, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
4203,2020-06-16 00:00:00,2020-05-19 00:00:00,HMN, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
4204,2020-04-16 00:00:00,2020-03-10 00:00:00,HMN, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
4205,2020-03-10 00:00:00,2020-02-24 00:00:00,HMN, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
4206,2020-03-10 00:00:00,2020-02-21 00:00:00,HMN, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
4207,2020-03-16 00:00:00,2020-02-18 00:00:00,HMN, Josh Gottheimer,Purchase,1001.0,Representatives,"$1,001-$15,000"
4208,2020-03-16 00:00:00,2020-02-14 00:00:00,HMN, Josh Gottheimer,Purchase,1001.0,Representatives,"$1,001-$15,000"
4209,2019-04-15 00:00:00,2019-03-25 00:00:00,HNI, Nicholas Van Taylor,Sale,1001.0,Representatives,"$1,001-$15,000"
4210,2021-06-23 00:00:00,2021-05-11 00:00:00,HNST, Tom Malinowski,Sale,15001.0,Representatives,"$15,001-$50,000"
4211,2021-04-09 00:00:00,2021-04-01 00:00:00,HOFV, Bob Gibbs,Purchase,1001.0,Representatives,"$1,001-$15,000"
4212,2020-05-13 00:00:00,2020-04-29 00:00:00,HOG, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
4213,2020-05-13 00:00:00,2020-04-29 00:00:00,HOG, Gilbert Cisneros,Sale,1001.0,Representatives,"$1,001-$15,000"
4214,2020-04-16 00:00:00,2020-03-18 00:00:00,HOG, Gilbert Cisneros,Purchase,1001.0,Representatives,"$1,001-$15,000"
4215,2021-06-14 00:00:00,2021-05-26 00:00:00,HOLX, Susie Lee,Sale,1001.0,Representatives,"$1,001-$15,000"
4216,2021-04-10 00:00:00,2021-03-12 00:00:00,HOLX, Tom Malinowski,Sale,1001.0,Representatives,"$1,001-$15,000"
4217,2021-03-06 00:00:00,2021-02-23 00:00:00,HOLX, Tom Malinowski,Sale,15001.0,Representatives,"$15,001-$50,000"
4218,2020-12-28 00:00:00,2020-11-05 00:00:00,HOLX, Katherine M. Clark,Sale,1001.0,Representatives,"$1,001-$15,000"
4219,2020-12-28 00:00:00,2020-11-05 00:00:00,HOLX, Katherine M. Clark,Sale,1001.0,Representatives,"$1,001-$15,000"
4220,2020-12-03 00:00:00,2020-10-22 00:00:00,HOLX, Katherine M. Clark,Purchase,1001.0,Representatives,"$1,001-$15,000"
4221,2020-12-03 00:00:00,2020-10-22 00:00:00,HOLX, Katherine M. Clark,Purchase,1001.0,Representatives,"$1,001-$15,000"
4222,2020-10-24 00:00:00,2020-09-18 00:00:00,HOLX, Susie Lee,Purchase,1001.0,Representatives,"$1,001-$15,000"
4223,2019-03-18 00:00:00,2019-02-28 00:00:00,HOLX,John F. Reed,Sale,1001.0,Senate,"$1,001 - $15,000"
4224,2018-12-12 00:00:00,2018-11-28 00:00:00,HOLX,John F. Reed,Purchase,1001.0,Senate,"$1,001 - $15,000"
4225,2018-06-12 00:00:00,2018-05-04 00:00:00,HOLX,Susan M. Collins,Sale,15001.0,Senate,"$15,001 - $50,000"
4226,2017-05-10 00:00:00,2016-12-01 00:00:00,HOLX,Susan M. Collins,Purchase,15001.0,Senate,"$15,001 - $50,000"
4227,2017-01-10 00:00:00,2016-12-01 00:00:00,HOLX,Susan M. Collins,Purchase,15001.0,Senate,"$15,001 - $50,000"
4228,2019-07-01 00:00:00,2018-09-25 00:00:00,HOMB, Debbie Wasserman Schultz,Sale,15001.0,Representatives,"$15,001-$50,000"
4229,2022-02-13 00:00:00,2022-01-14 00:00:00,HON, Robert J. Wittman,Sale,1001.0,Representatives,"$1,001-$15,000"
4230,2022-01-11 00:00:00,2021-12-03 00:00:00,HON, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
4231,2021-11-16 00:00:00,2021-11-08 00:00:00,HON, John Curtis,Sale,1001.0,Representatives,"$1,001-$15,000"
4232,2021-11-18 00:00:00,2021-10-28 00:00:00,HON, Kim Dr Schrier,Sale,1001.0,Representatives,"$1,001-$15,000"
4233,2021-10-14 00:00:00,2021-09-16 00:00:00,HON, Katherine M. Clark,Sale,1001.0,Representatives,"$1,001-$15,000"
4234,2021-10-07 00:00:00,2021-09-03 00:00:00,HON, Kevin Hern,Purchase,1001.0,Representatives,"$1,001-$15,000"
