"","AA","AAPL","ACN","ADP","ALGN","ALLE","AME","AON","APAM","APD","ATHM","AWK","BDX","CALX","FTNT","FUN","GD","GE","GGG","GILD","GNRC","GNTX","GOLD","GOOGL","HON","HSY","IBM","IDXX","IEX","INTC","INTU","JNJ","KEYS","KLAC","KO","LLY","LMT","MA","MDT","MMM","MPWR","MRK","MSFT","NDSN","NEE","NFLX","NTES","NVDA","NWL","ODFL","PEGA","PFE","PG","QCOM","RTX","SEIC","SQ","SWKS","CASH"
"334",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"335",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"336",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"337",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"338",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"339",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"340",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"341",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"342",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"343",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"344",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"345",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"346",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"347",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"348",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"349",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"350",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"351",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"352",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"353",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"354",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"355",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"356",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"357",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"358",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"359",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"360",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"361",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"362",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"363",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"364",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"365",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"366",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"367",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"368",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"369",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"370",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"371",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"372",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"373",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"374",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"375",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"376",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"377",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"378",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"379",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"380",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"381",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"382",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"383",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"384",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"385",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"386",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"387",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"388",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"389",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"390",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"391",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"392",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"393",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"394",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"395",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"396",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"397",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"398",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"399",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"400",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"401",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"402",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"403",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"404",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"405",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"406",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"407",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"408",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"409",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"410",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"411",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"412",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"413",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"414",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"415",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"416",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"417",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"418",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"419",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"420",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"421",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"422",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"423",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"424",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"425",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"426",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"427",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"428",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"429",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"430",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"431",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"432",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"433",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"434",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"435",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"436",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"437",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"438",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"439",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"440",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"441",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
"442",1227,371,42,5,0,0,0,3,20,0,11,92,63,131,5,318,72,146,0,13,0,0,0,0,4,0,0,0,0,115,2,6,0,0,0,61,40,2,144,0,0,13,39,4,180,0,9,76,67,0,37,0,84,270,10,0,0,0,105671.673219
